A01_000000.jpg,A01.png,backg1.png,100,0,448,28,1024,1024
A01_000001.jpg,A01.png,backg2.png,100,0,448,28,1024,1024
A01_000002.jpg,A01.png,backg3.png,100,0,448,28,1024,1024
A01_000003.jpg,A01.png,noise_rgb.png,100,0,448,28,1024,1024
A01_000004.jpg,A01.png,white.png,100,0,448,28,1024,1024
C08_004489.jpg,C08.png,noise_rgb.png,dog,0.25,1,0,0,256,256
C08_004490.jpg,C08.png,noise_rgb.png,dog,0.25,2,1664,824,256,256
C08_004491.jpg,C08.png,noise_rgb.png,dog,0.25,3,0,412,256,256
C08_004492.jpg,C08.png,noise_rgb.png,dog,0.25,4,832,0,256,256
C08_004493.jpg,C08.png,noise_rgb.png,dog,0.25,5,529,771,256,256
C08_004494.jpg,C08.png,white.png,dog,0.25,0,832,412,256,256
C08_004495.jpg,C08.png,white.png,dog,0.25,1,0,0,256,256
C08_004496.jpg,C08.png,white.png,dog,0.25,2,1664,824,256,256
C08_004497.jpg,C08.png,white.png,dog,0.25,3,0,412,256,256
C08_004498.jpg,C08.png,white.png,dog,0.25,4,832,0,256,256
C08_004499.jpg,C08.png,white.png,dog,0.25,5,529,771,256,256
C08_004500.jpg,C08.png,backg1.png,dog,0.125,0,896,476,128,128
C08_004501.jpg,C08.png,backg1.png,dog,0.125,1,0,0,128,128
C08_004502.jpg,C08.png,backg1.png,dog,0.125,2,1792,952,128,128
C08_004503.jpg,C08.png,backg1.png,dog,0.125,3,0,476,128,128
C08_004504.jpg,C08.png,backg1.png,dog,0.125,4,896,0,128,128
C08_004505.jpg,C08.png,backg1.png,dog,0.125,5,1064,507,128,128
C08_004506.jpg,C08.png,backg2.png,dog,0.125,0,896,476,128,128
C08_004507.jpg,C08.png,backg2.png,dog,0.125,1,0,0,128,128
C08_004508.jpg,C08.png,backg2.png,dog,0.125,2,1792,952,128,128
C08_004509.jpg,C08.png,backg2.png,dog,0.125,3,0,476,128,128
C08_004510.jpg,C08.png,backg2.png,dog,0.125,4,896,0,128,128
C08_004511.jpg,C08.png,backg2.png,dog,0.125,5,1064,507,128,128
C08_004512.jpg,C08.png,backg3.png,dog,0.125,0,896,476,128,128
C08_004513.jpg,C08.png,backg3.png,dog,0.125,1,0,0,128,128
C08_004514.jpg,C08.png,backg3.png,dog,0.125,2,1792,952,128,128
C08_004515.jpg,C08.png,backg3.png,dog,0.125,3,0,476,128,128
C08_004516.jpg,C08.png,backg3.png,dog,0.125,4,896,0,128,128
C08_004517.jpg,C08.png,backg3.png,dog,0.125,5,1064,507,128,128
C08_004518.jpg,C08.png,noise_rgb.png,dog,0.125,0,896,476,128,128
C08_004519.jpg,C08.png,noise_rgb.png,dog,0.125,1,0,0,128,128
C08_004520.jpg,C08.png,noise_rgb.png,dog,0.125,2,1792,952,128,128
C08_004521.jpg,C08.png,noise_rgb.png,dog,0.125,3,0,476,128,128
C08_004522.jpg,C08.png,noise_rgb.png,dog,0.125,4,896,0,128,128
C08_004523.jpg,C08.png,noise_rgb.png,dog,0.125,5,1064,507,128,128
C08_004524.jpg,C08.png,white.png,dog,0.125,0,896,476,128,128
C08_004525.jpg,C08.png,white.png,dog,0.125,1,0,0,128,128
C08_004526.jpg,C08.png,white.png,dog,0.125,2,1792,952,128,128
C08_004527.jpg,C08.png,white.png,dog,0.125,3,0,476,128,128
C08_004528.jpg,C08.png,white.png,dog,0.125,4,896,0,128,128
C08_004529.jpg,C08.png,white.png,dog,0.125,5,1064,507,128,128
C08_004530.jpg,C08.png,backg1.png,dog,0.0725,0,923,503,74,74
C08_004531.jpg,C08.png,backg1.png,dog,0.0725,1,0,0,74,74
C08_004532.jpg,C08.png,backg1.png,dog,0.0725,2,1846,1006,74,74
C08_004533.jpg,C08.png,backg1.png,dog,0.0725,3,0,503,74,74
C08_004534.jpg,C08.png,backg1.png,dog,0.0725,4,923,0,74,74
C08_004535.jpg,C08.png,backg1.png,dog,0.0725,5,1589,817,74,74
C08_004536.jpg,C08.png,backg2.png,dog,0.0725,0,923,503,74,74
C08_004537.jpg,C08.png,backg2.png,dog,0.0725,1,0,0,74,74
C08_004538.jpg,C08.png,backg2.png,dog,0.0725,2,1846,1006,74,74
C08_004539.jpg,C08.png,backg2.png,dog,0.0725,3,0,503,74,74
C08_004540.jpg,C08.png,backg2.png,dog,0.0725,4,923,0,74,74
C08_004541.jpg,C08.png,backg2.png,dog,0.0725,5,1589,817,74,74
C08_004542.jpg,C08.png,backg3.png,dog,0.0725,0,923,503,74,74
C08_004543.jpg,C08.png,backg3.png,dog,0.0725,1,0,0,74,74
C08_004544.jpg,C08.png,backg3.png,dog,0.0725,2,1846,1006,74,74
C08_004545.jpg,C08.png,backg3.png,dog,0.0725,3,0,503,74,74
C08_004546.jpg,C08.png,backg3.png,dog,0.0725,4,923,0,74,74
C08_004547.jpg,C08.png,backg3.png,dog,0.0725,5,1589,817,74,74
C08_004548.jpg,C08.png,noise_rgb.png,dog,0.0725,0,923,503,74,74
C08_004549.jpg,C08.png,noise_rgb.png,dog,0.0725,1,0,0,74,74
C08_004550.jpg,C08.png,noise_rgb.png,dog,0.0725,2,1846,1006,74,74
C08_004551.jpg,C08.png,noise_rgb.png,dog,0.0725,3,0,503,74,74
C08_004552.jpg,C08.png,noise_rgb.png,dog,0.0725,4,923,0,74,74
C08_004553.jpg,C08.png,noise_rgb.png,dog,0.0725,5,1589,817,74,74
C08_004554.jpg,C08.png,white.png,dog,0.0725,0,923,503,74,74
C08_004555.jpg,C08.png,white.png,dog,0.0725,1,0,0,74,74
C08_004556.jpg,C08.png,white.png,dog,0.0725,2,1846,1006,74,74
C08_004557.jpg,C08.png,white.png,dog,0.0725,3,0,503,74,74
C08_004558.jpg,C08.png,white.png,dog,0.0725,4,923,0,74,74
C08_004559.jpg,C08.png,white.png,dog,0.0725,5,1589,817,74,74
C09_004560.jpg,C09.png,backg1.png,100,0,448,28,1024,1024
C09_004561.jpg,C09.png,backg2.png,100,0,448,28,1024,1024
C09_004562.jpg,C09.png,backg3.png,100,0,448,28,1024,1024
C09_004563.jpg,C09.png,noise_rgb.png,100,0,448,28,1024,1024
C09_004564.jpg,C09.png,white.png,100,0,448,28,1024,1024
C09_004565.jpg,C09.png,backg1.png,dog,0.25,0,832,412,256,256
C09_004566.jpg,C09.png,backg1.png,dog,0.25,1,0,0,256,256
C09_004567.jpg,C09.png,backg1.png,dog,0.25,2,1664,824,256,256
C09_004568.jpg,C09.png,backg1.png,dog,0.25,3,0,412,256,256
C09_004569.jpg,C09.png,backg1.png,dog,0.25,4,832,0,256,256
C09_004570.jpg,C09.png,backg1.png,dog,0.25,5,1347,174,256,256
C09_004571.jpg,C09.png,backg2.png,dog,0.25,0,832,412,256,256
C09_004572.jpg,C09.png,backg2.png,dog,0.25,1,0,0,256,256
C09_004573.jpg,C09.png,backg2.png,dog,0.25,2,1664,824,256,256
C09_004574.jpg,C09.png,backg2.png,dog,0.25,3,0,412,256,256
C09_004575.jpg,C09.png,backg2.png,dog,0.25,4,832,0,256,256
C09_004576.jpg,C09.png,backg2.png,dog,0.25,5,1347,174,256,256
C09_004577.jpg,C09.png,backg3.png,dog,0.25,0,832,412,256,256
C09_004578.jpg,C09.png,backg3.png,dog,0.25,1,0,0,256,256
C09_004579.jpg,C09.png,backg3.png,dog,0.25,2,1664,824,256,256
C09_004580.jpg,C09.png,backg3.png,dog,0.25,3,0,412,256,256
C09_004581.jpg,C09.png,backg3.png,dog,0.25,4,832,0,256,256
C09_004582.jpg,C09.png,backg3.png,dog,0.25,5,1347,174,256,256
C09_004583.jpg,C09.png,noise_rgb.png,dog,0.25,0,832,412,256,256
C09_004584.jpg,C09.png,noise_rgb.png,dog,0.25,1,0,0,256,256
C09_004585.jpg,C09.png,noise_rgb.png,dog,0.25,2,1664,824,256,256
C09_004586.jpg,C09.png,noise_rgb.png,dog,0.25,3,0,412,256,256
C09_004587.jpg,C09.png,noise_rgb.png,dog,0.25,4,832,0,256,256
C09_004588.jpg,C09.png,noise_rgb.png,dog,0.25,5,1347,174,256,256
C09_004589.jpg,C09.png,white.png,dog,0.25,0,832,412,256,256
C09_004590.jpg,C09.png,white.png,dog,0.25,1,0,0,256,256
C09_004591.jpg,C09.png,white.png,dog,0.25,2,1664,824,256,256
C09_004592.jpg,C09.png,white.png,dog,0.25,3,0,412,256,256
C09_004593.jpg,C09.png,white.png,dog,0.25,4,832,0,256,256
C09_004594.jpg,C09.png,white.png,dog,0.25,5,1347,174,256,256
C09_004595.jpg,C09.png,backg1.png,dog,0.125,0,896,476,128,128
C09_004596.jpg,C09.png,backg1.png,dog,0.125,1,0,0,128,128
C09_004597.jpg,C09.png,backg1.png,dog,0.125,2,1792,952,128,128
C09_004598.jpg,C09.png,backg1.png,dog,0.125,3,0,476,128,128
C09_004599.jpg,C09.png,backg1.png,dog,0.125,4,896,0,128,128
C09_004600.jpg,C09.png,backg1.png,dog,0.125,5,42,66,128,128
C09_004601.jpg,C09.png,backg2.png,dog,0.125,0,896,476,128,128
C09_004602.jpg,C09.png,backg2.png,dog,0.125,1,0,0,128,128
C09_004603.jpg,C09.png,backg2.png,dog,0.125,2,1792,952,128,128
C09_004604.jpg,C09.png,backg2.png,dog,0.125,3,0,476,128,128
C09_004605.jpg,C09.png,backg2.png,dog,0.125,4,896,0,128,128
C09_004606.jpg,C09.png,backg2.png,dog,0.125,5,42,66,128,128
C09_004607.jpg,C09.png,backg3.png,dog,0.125,0,896,476,128,128
C09_004608.jpg,C09.png,backg3.png,dog,0.125,1,0,0,128,128
C09_004609.jpg,C09.png,backg3.png,dog,0.125,2,1792,952,128,128
C09_004610.jpg,C09.png,backg3.png,dog,0.125,3,0,476,128,128
C09_004611.jpg,C09.png,backg3.png,dog,0.125,4,896,0,128,128
C09_004612.jpg,C09.png,backg3.png,dog,0.125,5,42,66,128,128
C09_004613.jpg,C09.png,noise_rgb.png,dog,0.125,0,896,476,128,128
C09_004614.jpg,C09.png,noise_rgb.png,dog,0.125,1,0,0,128,128
C09_004615.jpg,C09.png,noise_rgb.png,dog,0.125,2,1792,952,128,128
C09_004616.jpg,C09.png,noise_rgb.png,dog,0.125,3,0,476,128,128
C09_004617.jpg,C09.png,noise_rgb.png,dog,0.125,4,896,0,128,128
C09_004618.jpg,C09.png,noise_rgb.png,dog,0.125,5,42,66,128,128
C09_004619.jpg,C09.png,white.png,dog,0.125,0,896,476,128,128
C09_004620.jpg,C09.png,white.png,dog,0.125,1,0,0,128,128
C09_004621.jpg,C09.png,white.png,dog,0.125,2,1792,952,128,128
C09_004622.jpg,C09.png,white.png,dog,0.125,3,0,476,128,128
C09_004623.jpg,C09.png,white.png,dog,0.125,4,896,0,128,128
C09_004624.jpg,C09.png,white.png,dog,0.125,5,42,66,128,128
C09_004625.jpg,C09.png,backg1.png,dog,0.0725,0,923,503,74,74
C09_004626.jpg,C09.png,backg1.png,dog,0.0725,1,0,0,74,74
C09_004627.jpg,C09.png,backg1.png,dog,0.0725,2,1846,1006,74,74
C09_004628.jpg,C09.png,backg1.png,dog,0.0725,3,0,503,74,74
C09_004629.jpg,C09.png,backg1.png,dog,0.0725,4,923,0,74,74
C09_004630.jpg,C09.png,backg1.png,dog,0.0725,5,1083,472,74,74
C09_004631.jpg,C09.png,backg2.png,dog,0.0725,0,923,503,74,74
C09_004632.jpg,C09.png,backg2.png,dog,0.0725,1,0,0,74,74
C09_004633.jpg,C09.png,backg2.png,dog,0.0725,2,1846,1006,74,74
C09_004634.jpg,C09.png,backg2.png,dog,0.0725,3,0,503,74,74
C09_004635.jpg,C09.png,backg2.png,dog,0.0725,4,923,0,74,74
C09_004636.jpg,C09.png,backg2.png,dog,0.0725,5,1083,472,74,74
C09_004637.jpg,C09.png,backg3.png,dog,0.0725,0,923,503,74,74
C09_004638.jpg,C09.png,backg3.png,dog,0.0725,1,0,0,74,74
C09_004639.jpg,C09.png,backg3.png,dog,0.0725,2,1846,1006,74,74
C09_004640.jpg,C09.png,backg3.png,dog,0.0725,3,0,503,74,74
C09_004641.jpg,C09.png,backg3.png,dog,0.0725,4,923,0,74,74
C09_004642.jpg,C09.png,backg3.png,dog,0.0725,5,1083,472,74,74
C09_004643.jpg,C09.png,noise_rgb.png,dog,0.0725,0,923,503,74,74
C09_004644.jpg,C09.png,noise_rgb.png,dog,0.0725,1,0,0,74,74
C09_004645.jpg,C09.png,noise_rgb.png,dog,0.0725,2,1846,1006,74,74
C09_004646.jpg,C09.png,noise_rgb.png,dog,0.0725,3,0,503,74,74
C09_004647.jpg,C09.png,noise_rgb.png,dog,0.0725,4,923,0,74,74
C09_004648.jpg,C09.png,noise_rgb.png,dog,0.0725,5,1083,472,74,74
C09_004649.jpg,C09.png,white.png,dog,0.0725,0,923,503,74,74
C09_004650.jpg,C09.png,white.png,dog,0.0725,1,0,0,74,74
C09_004651.jpg,C09.png,white.png,dog,0.0725,2,1846,1006,74,74
C09_004652.jpg,C09.png,white.png,dog,0.0725,3,0,503,74,74
C09_004653.jpg,C09.png,white.png,dog,0.0725,4,923,0,74,74
C09_004654.jpg,C09.png,white.png,dog,0.0725,5,1083,472,74,74
C10_004655.jpg,C10.png,backg1.png,100,0,448,28,1024,1024
C10_004656.jpg,C10.png,backg2.png,100,0,448,28,1024,1024
C10_004657.jpg,C10.png,backg3.png,100,0,448,28,1024,1024
C10_004658.jpg,C10.png,noise_rgb.png,100,0,448,28,1024,1024
C10_004659.jpg,C10.png,white.png,100,0,448,28,1024,1024
C10_004660.jpg,C10.png,backg1.png,dog,0.25,0,832,412,256,256
C10_004661.jpg,C10.png,backg1.png,dog,0.25,1,0,0,256,256
C10_004662.jpg,C10.png,backg1.png,dog,0.25,2,1664,824,256,256
C10_004663.jpg,C10.png,backg1.png,dog,0.25,3,0,412,256,256
C10_004664.jpg,C10.png,backg1.png,dog,0.25,4,832,0,256,256
C10_004665.jpg,C10.png,backg1.png,dog,0.25,5,494,391,256,256
C10_004666.jpg,C10.png,backg2.png,dog,0.25,0,832,412,256,256
C10_004667.jpg,C10.png,backg2.png,dog,0.25,1,0,0,256,256
C10_004668.jpg,C10.png,backg2.png,dog,0.25,2,1664,824,256,256
C10_004669.jpg,C10.png,backg2.png,dog,0.25,3,0,412,256,256
C10_004670.jpg,C10.png,backg2.png,dog,0.25,4,832,0,256,256
C10_004671.jpg,C10.png,backg2.png,dog,0.25,5,494,391,256,256
C10_004672.jpg,C10.png,backg3.png,dog,0.25,0,832,412,256,256
C10_004673.jpg,C10.png,backg3.png,dog,0.25,1,0,0,256,256
C10_004674.jpg,C10.png,backg3.png,dog,0.25,2,1664,824,256,256
C10_004675.jpg,C10.png,backg3.png,dog,0.25,3,0,412,256,256
C10_004676.jpg,C10.png,backg3.png,dog,0.25,4,832,0,256,256
C10_004677.jpg,C10.png,backg3.png,dog,0.25,5,494,391,256,256
C10_004678.jpg,C10.png,noise_rgb.png,dog,0.25,0,832,412,256,256
C10_004679.jpg,C10.png,noise_rgb.png,dog,0.25,1,0,0,256,256
C10_004680.jpg,C10.png,noise_rgb.png,dog,0.25,2,1664,824,256,256
C10_004681.jpg,C10.png,noise_rgb.png,dog,0.25,3,0,412,256,256
C10_004682.jpg,C10.png,noise_rgb.png,dog,0.25,4,832,0,256,256
C10_004683.jpg,C10.png,noise_rgb.png,dog,0.25,5,494,391,256,256
C10_004684.jpg,C10.png,white.png,dog,0.25,0,832,412,256,256
C10_004685.jpg,C10.png,white.png,dog,0.25,1,0,0,256,256
C10_004686.jpg,C10.png,white.png,dog,0.25,2,1664,824,256,256
C10_004687.jpg,C10.png,white.png,dog,0.25,3,0,412,256,256
C10_004688.jpg,C10.png,white.png,dog,0.25,4,832,0,256,256
C10_004689.jpg,C10.png,white.png,dog,0.25,5,494,391,256,256
C10_004690.jpg,C10.png,backg1.png,dog,0.125,0,896,476,128,128
C10_004691.jpg,C10.png,backg1.png,dog,0.125,1,0,0,128,128
C10_004692.jpg,C10.png,backg1.png,dog,0.125,2,1792,952,128,128
C10_004693.jpg,C10.png,backg1.png,dog,0.125,3,0,476,128,128
C10_004694.jpg,C10.png,backg1.png,dog,0.125,4,896,0,128,128
C10_004695.jpg,C10.png,backg1.png,dog,0.125,5,15,638,128,128
C10_004696.jpg,C10.png,backg2.png,dog,0.125,0,896,476,128,128
C10_004697.jpg,C10.png,backg2.png,dog,0.125,1,0,0,128,128
C10_004698.jpg,C10.png,backg2.png,dog,0.125,2,1792,952,128,128
C10_004699.jpg,C10.png,backg2.png,dog,0.125,3,0,476,128,128
C10_004700.jpg,C10.png,backg2.png,dog,0.125,4,896,0,128,128
C10_004701.jpg,C10.png,backg2.png,dog,0.125,5,15,638,128,128
C10_004702.jpg,C10.png,backg3.png,dog,0.125,0,896,476,128,128
C10_004703.jpg,C10.png,backg3.png,dog,0.125,1,0,0,128,128
C10_004704.jpg,C10.png,backg3.png,dog,0.125,2,1792,952,128,128
C10_004705.jpg,C10.png,backg3.png,dog,0.125,3,0,476,128,128
C10_004706.jpg,C10.png,backg3.png,dog,0.125,4,896,0,128,128
C10_004707.jpg,C10.png,backg3.png,dog,0.125,5,15,638,128,128
C10_004708.jpg,C10.png,noise_rgb.png,dog,0.125,0,896,476,128,128
C10_004709.jpg,C10.png,noise_rgb.png,dog,0.125,1,0,0,128,128
C10_004710.jpg,C10.png,noise_rgb.png,dog,0.125,2,1792,952,128,128
C10_004711.jpg,C10.png,noise_rgb.png,dog,0.125,3,0,476,128,128
C10_004712.jpg,C10.png,noise_rgb.png,dog,0.125,4,896,0,128,128
C10_004713.jpg,C10.png,noise_rgb.png,dog,0.125,5,15,638,128,128
C10_004714.jpg,C10.png,white.png,dog,0.125,0,896,476,128,128
C10_004715.jpg,C10.png,white.png,dog,0.125,1,0,0,128,128
C10_004716.jpg,C10.png,white.png,dog,0.125,2,1792,952,128,128
C10_004717.jpg,C10.png,white.png,dog,0.125,3,0,476,128,128
C10_004718.jpg,C10.png,white.png,dog,0.125,4,896,0,128,128
C10_004719.jpg,C10.png,white.png,dog,0.125,5,15,638,128,128
C10_004720.jpg,C10.png,backg1.png,dog,0.0725,0,923,503,74,74
C10_004721.jpg,C10.png,backg1.png,dog,0.0725,1,0,0,74,74
C10_004722.jpg,C10.png,backg1.png,dog,0.0725,2,1846,1006,74,74
C10_004723.jpg,C10.png,backg1.png,dog,0.0725,3,0,503,74,74
C10_004724.jpg,C10.png,backg1.png,dog,0.0725,4,923,0,74,74
C10_004725.jpg,C10.png,backg1.png,dog,0.0725,5,90,59,74,74
C10_004726.jpg,C10.png,backg2.png,dog,0.0725,0,923,503,74,74
C10_004727.jpg,C10.png,backg2.png,dog,0.0725,1,0,0,74,74
C10_004728.jpg,C10.png,backg2.png,dog,0.0725,2,1846,1006,74,74
C10_004729.jpg,C10.png,backg2.png,dog,0.0725,3,0,503,74,74
C10_004730.jpg,C10.png,backg2.png,dog,0.0725,4,923,0,74,74
C10_004731.jpg,C10.png,backg2.png,dog,0.0725,5,90,59,74,74
C10_004732.jpg,C10.png,backg3.png,dog,0.0725,0,923,503,74,74
C10_004733.jpg,C10.png,backg3.png,dog,0.0725,1,0,0,74,74
C10_004734.jpg,C10.png,backg3.png,dog,0.0725,2,1846,1006,74,74
C10_004735.jpg,C10.png,backg3.png,dog,0.0725,3,0,503,74,74
C10_004736.jpg,C10.png,backg3.png,dog,0.0725,4,923,0,74,74
C10_004737.jpg,C10.png,backg3.png,dog,0.0725,5,90,59,74,74
C10_004738.jpg,C10.png,noise_rgb.png,dog,0.0725,0,923,503,74,74
C10_004739.jpg,C10.png,noise_rgb.png,dog,0.0725,1,0,0,74,74
C10_004740.jpg,C10.png,noise_rgb.png,dog,0.0725,2,1846,1006,74,74
C10_004741.jpg,C10.png,noise_rgb.png,dog,0.0725,3,0,503,74,74
C10_004742.jpg,C10.png,noise_rgb.png,dog,0.0725,4,923,0,74,74
C10_004743.jpg,C10.png,noise_rgb.png,dog,0.0725,5,90,59,74,74
C10_004744.jpg,C10.png,white.png,dog,0.0725,0,923,503,74,74
C10_004745.jpg,C10.png,white.png,dog,0.0725,1,0,0,74,74
C10_004746.jpg,C10.png,white.png,dog,0.0725,2,1846,1006,74,74
C10_004747.jpg,C10.png,white.png,dog,0.0725,3,0,503,74,74
C10_004748.jpg,C10.png,white.png,dog,0.0725,4,923,0,74,74
C10_004749.jpg,C10.png,white.png,dog,0.0725,5,90,59,74,74
C11_004750.jpg,C11.png,backg1.png,100,0,448,28,1024,1024
C11_004751.jpg,C11.png,backg2.png,100,0,448,28,1024,1024
C11_004752.jpg,C11.png,backg3.png,100,0,448,28,1024,1024
C11_004753.jpg,C11.png,noise_rgb.png,100,0,448,28,1024,1024
C11_004754.jpg,C11.png,white.png,100,0,448,28,1024,1024
C11_004755.jpg,C11.png,backg1.png,dog,0.25,0,832,412,256,256
C11_004756.jpg,C11.png,backg1.png,dog,0.25,1,0,0,256,256
C11_004757.jpg,C11.png,backg1.png,dog,0.25,2,1664,824,256,256
C11_004758.jpg,C11.png,backg1.png,dog,0.25,3,0,412,256,256
C11_004759.jpg,C11.png,backg1.png,dog,0.25,4,832,0,256,256
C11_004760.jpg,C11.png,backg1.png,dog,0.25,5,419,216,256,256
C11_004761.jpg,C11.png,backg2.png,dog,0.25,0,832,412,256,256
C11_004762.jpg,C11.png,backg2.png,dog,0.25,1,0,0,256,256
C11_004763.jpg,C11.png,backg2.png,dog,0.25,2,1664,824,256,256
C11_004764.jpg,C11.png,backg2.png,dog,0.25,3,0,412,256,256
C11_004765.jpg,C11.png,backg2.png,dog,0.25,4,832,0,256,256
C11_004766.jpg,C11.png,backg2.png,dog,0.25,5,419,216,256,256
C11_004767.jpg,C11.png,backg3.png,dog,0.25,0,832,412,256,256
C11_004768.jpg,C11.png,backg3.png,dog,0.25,1,0,0,256,256
C11_004769.jpg,C11.png,backg3.png,dog,0.25,2,1664,824,256,256
C11_004770.jpg,C11.png,backg3.png,dog,0.25,3,0,412,256,256
C11_004771.jpg,C11.png,backg3.png,dog,0.25,4,832,0,256,256
C11_004772.jpg,C11.png,backg3.png,dog,0.25,5,419,216,256,256
C11_004773.jpg,C11.png,noise_rgb.png,dog,0.25,0,832,412,256,256
C11_004774.jpg,C11.png,noise_rgb.png,dog,0.25,1,0,0,256,256
C11_004775.jpg,C11.png,noise_rgb.png,dog,0.25,2,1664,824,256,256
C11_004776.jpg,C11.png,noise_rgb.png,dog,0.25,3,0,412,256,256
C11_004777.jpg,C11.png,noise_rgb.png,dog,0.25,4,832,0,256,256
C11_004778.jpg,C11.png,noise_rgb.png,dog,0.25,5,419,216,256,256
C11_004779.jpg,C11.png,white.png,dog,0.25,0,832,412,256,256
C11_004780.jpg,C11.png,white.png,dog,0.25,1,0,0,256,256
C11_004781.jpg,C11.png,white.png,dog,0.25,2,1664,824,256,256
C11_004782.jpg,C11.png,white.png,dog,0.25,3,0,412,256,256
C11_004783.jpg,C11.png,white.png,dog,0.25,4,832,0,256,256
C11_004784.jpg,C11.png,white.png,dog,0.25,5,419,216,256,256
C11_004785.jpg,C11.png,backg1.png,dog,0.125,0,896,476,128,128
C11_004786.jpg,C11.png,backg1.png,dog,0.125,1,0,0,128,128
C11_004787.jpg,C11.png,backg1.png,dog,0.125,2,1792,952,128,128
C11_004788.jpg,C11.png,backg1.png,dog,0.125,3,0,476,128,128
C11_004789.jpg,C11.png,backg1.png,dog,0.125,4,896,0,128,128
C11_004790.jpg,C11.png,backg1.png,dog,0.125,5,1602,670,128,128
C11_004791.jpg,C11.png,backg2.png,dog,0.125,0,896,476,128,128
C11_004792.jpg,C11.png,backg2.png,dog,0.125,1,0,0,128,128
C11_004793.jpg,C11.png,backg2.png,dog,0.125,2,1792,952,128,128
C11_004794.jpg,C11.png,backg2.png,dog,0.125,3,0,476,128,128
C11_004795.jpg,C11.png,backg2.png,dog,0.125,4,896,0,128,128
C11_004796.jpg,C11.png,backg2.png,dog,0.125,5,1602,670,128,128
C11_004797.jpg,C11.png,backg3.png,dog,0.125,0,896,476,128,128
C11_004798.jpg,C11.png,backg3.png,dog,0.125,1,0,0,128,128
C11_004799.jpg,C11.png,backg3.png,dog,0.125,2,1792,952,128,128
C11_004800.jpg,C11.png,backg3.png,dog,0.125,3,0,476,128,128
C11_004801.jpg,C11.png,backg3.png,dog,0.125,4,896,0,128,128
C11_004802.jpg,C11.png,backg3.png,dog,0.125,5,1602,670,128,128
C11_004803.jpg,C11.png,noise_rgb.png,dog,0.125,0,896,476,128,128
C11_004804.jpg,C11.png,noise_rgb.png,dog,0.125,1,0,0,128,128
C11_004805.jpg,C11.png,noise_rgb.png,dog,0.125,2,1792,952,128,128
C11_004806.jpg,C11.png,noise_rgb.png,dog,0.125,3,0,476,128,128
C11_004807.jpg,C11.png,noise_rgb.png,dog,0.125,4,896,0,128,128
C11_004808.jpg,C11.png,noise_rgb.png,dog,0.125,5,1602,670,128,128
C11_004809.jpg,C11.png,white.png,dog,0.125,0,896,476,128,128
C11_004810.jpg,C11.png,white.png,dog,0.125,1,0,0,128,128
C11_004811.jpg,C11.png,white.png,dog,0.125,2,1792,952,128,128
C11_004812.jpg,C11.png,white.png,dog,0.125,3,0,476,128,128
C11_004813.jpg,C11.png,white.png,dog,0.125,4,896,0,128,128
C11_004814.jpg,C11.png,white.png,dog,0.125,5,1602,670,128,128
C11_004815.jpg,C11.png,backg1.png,dog,0.0725,0,923,503,74,74
C11_004816.jpg,C11.png,backg1.png,dog,0.0725,1,0,0,74,74
C11_004817.jpg,C11.png,backg1.png,dog,0.0725,2,1846,1006,74,74
C11_004818.jpg,C11.png,backg1.png,dog,0.0725,3,0,503,74,74
C11_004819.jpg,C11.png,backg1.png,dog,0.0725,4,923,0,74,74
C11_004820.jpg,C11.png,backg1.png,dog,0.0725,5,986,931,74,74
C11_004821.jpg,C11.png,backg2.png,dog,0.0725,0,923,503,74,74
C11_004822.jpg,C11.png,backg2.png,dog,0.0725,1,0,0,74,74
C11_004823.jpg,C11.png,backg2.png,dog,0.0725,2,1846,1006,74,74
C11_004824.jpg,C11.png,backg2.png,dog,0.0725,3,0,503,74,74
C11_004825.jpg,C11.png,backg2.png,dog,0.0725,4,923,0,74,74
C11_004826.jpg,C11.png,backg2.png,dog,0.0725,5,986,931,74,74
C11_004827.jpg,C11.png,backg3.png,dog,0.0725,0,923,503,74,74
C11_004828.jpg,C11.png,backg3.png,dog,0.0725,1,0,0,74,74
C11_004829.jpg,C11.png,backg3.png,dog,0.0725,2,1846,1006,74,74
C11_004830.jpg,C11.png,backg3.png,dog,0.0725,3,0,503,74,74
C11_004831.jpg,C11.png,backg3.png,dog,0.0725,4,923,0,74,74
C11_004832.jpg,C11.png,backg3.png,dog,0.0725,5,986,931,74,74
C11_004833.jpg,C11.png,noise_rgb.png,dog,0.0725,0,923,503,74,74
C11_004834.jpg,C11.png,noise_rgb.png,dog,0.0725,1,0,0,74,74
C11_004835.jpg,C11.png,noise_rgb.png,dog,0.0725,2,1846,1006,74,74
C11_004836.jpg,C11.png,noise_rgb.png,dog,0.0725,3,0,503,74,74
C11_004837.jpg,C11.png,noise_rgb.png,dog,0.0725,4,923,0,74,74
C11_004838.jpg,C11.png,noise_rgb.png,dog,0.0725,5,986,931,74,74
C11_004839.jpg,C11.png,white.png,dog,0.0725,0,923,503,74,74
C11_004840.jpg,C11.png,white.png,dog,0.0725,1,0,0,74,74
C11_004841.jpg,C11.png,white.png,dog,0.0725,2,1846,1006,74,74
C11_004842.jpg,C11.png,white.png,dog,0.0725,3,0,503,74,74
C11_004843.jpg,C11.png,white.png,dog,0.0725,4,923,0,74,74
C11_004844.jpg,C11.png,white.png,dog,0.0725,5,986,931,74,74
C12_004845.jpg,C12.png,backg1.png,100,0,448,28,1024,1024
